year,phase,date,home_team,home_city,home_altitude_meters,away_team,away_city,away_altitude_meters,altitude_difference,home_goals,away_goals,score_raw,stadium
2016,Fase de Grupos,12 de abril,Trujillanos,Valera,650,The Strongest,La Paz,3640,-2990,2,1,2:1,Valera
2016,Fase de Grupos,13 de abril,São Paulo,São Paulo,760,River Plate,Buenos Aires,25,735,2,1,2:1,São Paulo
2016,Fase de Grupos,21 de abril,River Plate,Buenos Aires,25,Trujillanos,Valera,650,-625,4,3,4:3,Buenos Aires
2016,Fase de Grupos,21 de abril,The Strongest,La Paz,3640,São Paulo,São Paulo,760,2880,1,1,1:1,La Paz
2016,Fase de Grupos,16 de febrero,River Plate,Buenos Aires,25,Palmeiras,São Paulo,760,-735,2,2,2:2,Maldonado
2016,Fase de Grupos,25 de febrero,Rosario Central,Rosario,31,Nacional,Montevideo,43,-12,1,1,1:1,Rosario
2016,Fase de Grupos,2 de marzo,Nacional,Montevideo,43,River Plate,Buenos Aires,25,18,0,0,0:0,Montevideo
2016,Fase de Grupos,3 de marzo,Palmeiras,São Paulo,760,Rosario Central,Rosario,31,729,2,0,2:0,São Paulo
2016,Fase de Grupos,9 de marzo,Palmeiras,São Paulo,760,Nacional,Montevideo,43,717,1,2,1:2,São Paulo
2016,Fase de Grupos,9 de marzo,Rosario Central,Rosario,31,River Plate,Buenos Aires,25,6,4,1,4:1,Rosario
2016,Fase de Grupos,17 de marzo,Nacional,Montevideo,43,Palmeiras,São Paulo,760,-717,1,0,1:0,Montevideo
2016,Fase de Grupos,17 de marzo,River Plate,Buenos Aires,25,Rosario Central,Rosario,31,-6,1,3,1:3,Montevideo
2016,Fase de Grupos,6 de abril,Rosario Central,Rosario,31,Palmeiras,São Paulo,760,-729,3,3,3:3,Rosario
2016,Fase de Grupos,7 de abril,River Plate,Buenos Aires,25,Nacional,Montevideo,43,-18,2,2,2:2,Montevideo
2016,Fase de Grupos,14 de abril,Nacional,Montevideo,43,Rosario Central,Rosario,31,12,0,2,0:2,Montevideo
2016,Fase de Grupos,14 de abril,Palmeiras,São Paulo,760,River Plate,Buenos Aires,25,735,4,0,4:0,São Paulo
2016,Fase de Grupos,16 de febrero,River Plate,Buenos Aires,25,Palmeiras,São Paulo,760,-735,2,2,2:2,Maldonado
2016,Fase de Grupos,25 de febrero,Rosario Central,Rosario,31,Nacional,Montevideo,43,-12,1,1,1:1,Rosario
2016,Fase de Grupos,2 de marzo,Nacional,Montevideo,43,River Plate,Buenos Aires,25,18,0,0,0:0,Montevideo
2016,Fase de Grupos,3 de marzo,Palmeiras,São Paulo,760,Rosario Central,Rosario,31,729,2,0,2:0,São Paulo
2016,Fase de Grupos,9 de marzo,Palmeiras,São Paulo,760,Nacional,Montevideo,43,717,1,2,1:2,São Paulo
2016,Fase de Grupos,9 de marzo,Rosario Central,Rosario,31,River Plate,Buenos Aires,25,6,4,1,4:1,Rosario
2016,Fase de Grupos,17 de marzo,Nacional,Montevideo,43,Palmeiras,São Paulo,760,-717,1,0,1:0,Montevideo
2016,Fase de Grupos,17 de marzo,River Plate,Buenos Aires,25,Rosario Central,Rosario,31,-6,1,3,1:3,Montevideo
2016,Fase de Grupos,6 de abril,Rosario Central,Rosario,31,Palmeiras,São Paulo,760,-729,3,3,3:3,Rosario
2016,Fase de Grupos,7 de abril,River Plate,Buenos Aires,25,Nacional,Montevideo,43,-18,2,2,2:2,Montevideo
2016,Fase de Grupos,14 de abril,Nacional,Montevideo,43,Rosario Central,Rosario,31,12,0,2,0:2,Montevideo
2016,Fase de Grupos,14 de abril,Palmeiras,São Paulo,760,River Plate,Buenos Aires,25,735,4,0,4:0,São Paulo
2016,Fase de Grupos,24 de febrero,Racing Club,Buenos Aires,25,Bolívar,La Paz,3640,-3615,4,1,4:1,Avellaneda
2016,Fase de Grupos,24 de febrero,Deportivo Cali,Cali,1018,Boca Juniors,Buenos Aires,25,993,0,0,0:0,Palmira
2016,Fase de Grupos,3 de marzo,Boca Juniors,Buenos Aires,25,Racing Club,Buenos Aires,25,0,0,0,0:0,Buenos Aires
2016,Fase de Grupos,3 de marzo,Bolívar,La Paz,3640,Deportivo Cali,Cali,1018,2622,5,0,5:0,La Paz
2016,Fase de Grupos,10 de marzo,Bolívar,La Paz,3640,Boca Juniors,Buenos Aires,25,3615,1,1,1:1,La Paz
2016,Fase de Grupos,17 de marzo,Deportivo Cali,Cali,1018,Racing Club,Buenos Aires,25,993,2,2,2:2,Palmira
2016,Fase de Grupos,7 de abril,Boca Juniors,Buenos Aires,25,Bolívar,La Paz,3640,-3615,3,1,3:1,Buenos Aires
2016,Fase de Grupos,7 de abril,Racing Club,Buenos Aires,25,Deportivo Cali,Cali,1018,-993,4,2,4:2,Avellaneda
2016,Fase de Grupos,14 de abril,Deportivo Cali,Cali,1018,Bolívar,La Paz,3640,-2622,1,1,1:1,Palmira
2016,Fase de Grupos,20 de abril,Boca Juniors,Buenos Aires,25,Deportivo Cali,Cali,1018,-993,6,2,6:2,Buenos Aires
2016,Fase de Grupos,20 de abril,Bolívar,La Paz,3640,Racing Club,Buenos Aires,25,3615,1,1,1:1,La Paz
2016,Fase de Grupos,24 de febrero,Racing Club,Buenos Aires,25,Bolívar,La Paz,3640,-3615,4,1,4:1,Avellaneda
2016,Fase de Grupos,24 de febrero,Deportivo Cali,Cali,1018,Boca Juniors,Buenos Aires,25,993,0,0,0:0,Palmira
2016,Fase de Grupos,3 de marzo,Boca Juniors,Buenos Aires,25,Racing Club,Buenos Aires,25,0,0,0,0:0,Buenos Aires
2016,Fase de Grupos,3 de marzo,Bolívar,La Paz,3640,Deportivo Cali,Cali,1018,2622,5,0,5:0,La Paz
2016,Fase de Grupos,10 de marzo,Bolívar,La Paz,3640,Boca Juniors,Buenos Aires,25,3615,1,1,1:1,La Paz
2016,Fase de Grupos,17 de marzo,Deportivo Cali,Cali,1018,Racing Club,Buenos Aires,25,993,2,2,2:2,Palmira
2016,Fase de Grupos,7 de abril,Boca Juniors,Buenos Aires,25,Bolívar,La Paz,3640,-3615,3,1,3:1,Buenos Aires
2016,Fase de Grupos,7 de abril,Racing Club,Buenos Aires,25,Deportivo Cali,Cali,1018,-993,4,2,4:2,Avellaneda
2016,Fase de Grupos,14 de abril,Deportivo Cali,Cali,1018,Bolívar,La Paz,3640,-2622,1,1,1:1,Palmira
2016,Fase de Grupos,20 de abril,Boca Juniors,Buenos Aires,25,Deportivo Cali,Cali,1018,-993,6,2,6:2,Buenos Aires
2016,Fase de Grupos,20 de abril,Bolívar,La Paz,3640,Racing Club,Buenos Aires,25,3615,1,1,1:1,La Paz
2016,Fase de Grupos,18 de febrero,Sporting Cristal,Lima,101,Peñarol,Montevideo,43,58,1,1,1:1,Lima
2016,Fase de Grupos,23 de febrero,Huracán,Buenos Aires,25,Atlético Nacional,Medellín,1495,-1470,0,2,0:2,Buenos Aires
2016,Fase de Grupos,1 de marzo,Peñarol,Montevideo,43,Huracán,Buenos Aires,25,18,0,1,0:1,Montevideo
2016,Fase de Grupos,1 de marzo,Atlético Nacional,Medellín,1495,Sporting Cristal,Lima,101,1394,3,0,3:0,Medellín
2016,Fase de Grupos,8 de marzo,Atlético Nacional,Medellín,1495,Peñarol,Montevideo,43,1452,2,0,2:0,Medellín
2016,Fase de Grupos,8 de marzo,Sporting Cristal,Lima,101,Huracán,Buenos Aires,25,76,3,2,3:2,Lima
2016,Fase de Grupos,15 de marzo,Peñarol,Montevideo,43,Atlético Nacional,Medellín,1495,-1452,0,4,0:4,Montevideo
2016,Fase de Grupos,5 de abril,Huracán,Buenos Aires,25,Sporting Cristal,Lima,101,-76,4,2,4:2,Buenos Aires
2016,Fase de Grupos,12 de abril,Huracán,Buenos Aires,25,Peñarol,Montevideo,43,-18,0,0,0:0,Buenos Aires
2016,Fase de Grupos,12 de abril,Sporting Cristal,Lima,101,Atlético Nacional,Medellín,1495,-1394,0,1,0:1,Lima
2016,Fase de Grupos,19 de abril,Peñarol,Montevideo,43,Sporting Cristal,Lima,101,-58,4,3,4:3,Montevideo
2016,Fase de Grupos,19 de abril,Atlético Nacional,Medellín,1495,Huracán,Buenos Aires,25,1470,0,0,0:0,Medellín
2016,Fase de Grupos,18 de febrero,Sporting Cristal,Lima,101,Peñarol,Montevideo,43,58,1,1,1:1,Lima
2016,Fase de Grupos,23 de febrero,Huracán,Buenos Aires,25,Atlético Nacional,Medellín,1495,-1470,0,2,0:2,Buenos Aires
2016,Fase de Grupos,1 de marzo,Peñarol,Montevideo,43,Huracán,Buenos Aires,25,18,0,1,0:1,Montevideo
2016,Fase de Grupos,1 de marzo,Atlético Nacional,Medellín,1495,Sporting Cristal,Lima,101,1394,3,0,3:0,Medellín
2016,Fase de Grupos,8 de marzo,Atlético Nacional,Medellín,1495,Peñarol,Montevideo,43,1452,2,0,2:0,Medellín
2016,Fase de Grupos,8 de marzo,Sporting Cristal,Lima,101,Huracán,Buenos Aires,25,76,3,2,3:2,Lima
2016,Fase de Grupos,15 de marzo,Peñarol,Montevideo,43,Atlético Nacional,Medellín,1495,-1452,0,4,0:4,Montevideo
2016,Fase de Grupos,5 de abril,Huracán,Buenos Aires,25,Sporting Cristal,Lima,101,-76,4,2,4:2,Buenos Aires
2016,Fase de Grupos,12 de abril,Huracán,Buenos Aires,25,Peñarol,Montevideo,43,-18,0,0,0:0,Buenos Aires
2016,Fase de Grupos,12 de abril,Sporting Cristal,Lima,101,Atlético Nacional,Medellín,1495,-1394,0,1,0:1,Lima
2016,Fase de Grupos,19 de abril,Peñarol,Montevideo,43,Sporting Cristal,Lima,101,-58,4,3,4:3,Montevideo
2016,Fase de Grupos,19 de abril,Atlético Nacional,Medellín,1495,Huracán,Buenos Aires,25,1470,0,0,0:0,Medellín
2016,Fase de Grupos,17 de febrero,Melgar,Arequipa,2335,Atlético Mineiro,Belo Horizonte,852,1483,1,2,1:2,Arequipa
2016,Fase de Grupos,18 de febrero,Independiente del Valle,Quito,2850,Colo-Colo,Santiago,553,2297,1,1,1:1,Sangolquí
2016,Fase de Grupos,24 de febrero,Colo-Colo,Santiago,553,Melgar,Arequipa,2335,-1782,1,0,1:0,Santiago
2016,Fase de Grupos,24 de febrero,Atlético Mineiro,Belo Horizonte,852,Independiente del Valle,Quito,2850,-1998,1,0,1:0,Belo Horizonte
2016,Fase de Grupos,1 de marzo,Melgar,Arequipa,2335,Independiente del Valle,Quito,2850,-515,0,1,0:1,Arequipa
2016,Fase de Grupos,10 de marzo,Colo-Colo,Santiago,553,Atlético Mineiro,Belo Horizonte,852,-299,0,0,0:0,Santiago
2016,Fase de Grupos,15 de marzo,Independiente del Valle,Quito,2850,Melgar,Arequipa,2335,515,2,0,2:0,Sangolquí
2016,Fase de Grupos,16 de marzo,Atlético Mineiro,Belo Horizonte,852,Colo-Colo,Santiago,553,299,3,0,3:0,Belo Horizonte
2016,Fase de Grupos,6 de abril,Independiente del Valle,Quito,2850,Atlético Mineiro,Belo Horizonte,852,1998,3,2,3:2,Sangolquí
2016,Fase de Grupos,7 de abril,Melgar,Arequipa,2335,Colo-Colo,Santiago,553,1782,1,2,1:2,Arequipa
2016,Fase de Grupos,14 de abril,Atlético Mineiro,Belo Horizonte,852,Melgar,Arequipa,2335,-1483,4,0,4:0,Belo Horizonte
2016,Fase de Grupos,14 de abril,Colo-Colo,Santiago,553,Independiente del Valle,Quito,2850,-2297,0,0,0:0,Santiago
2016,Fase de Grupos,17 de febrero,Melgar,Arequipa,2335,Atlético Mineiro,Belo Horizonte,852,1483,1,2,1:2,Arequipa
2016,Fase de Grupos,18 de febrero,Independiente del Valle,Quito,2850,Colo-Colo,Santiago,553,2297,1,1,1:1,Sangolquí
2016,Fase de Grupos,24 de febrero,Colo-Colo,Santiago,553,Melgar,Arequipa,2335,-1782,1,0,1:0,Santiago
2016,Fase de Grupos,24 de febrero,Atlético Mineiro,Belo Horizonte,852,Independiente del Valle,Quito,2850,-1998,1,0,1:0,Belo Horizonte
2016,Fase de Grupos,1 de marzo,Melgar,Arequipa,2335,Independiente del Valle,Quito,2850,-515,0,1,0:1,Arequipa
2016,Fase de Grupos,10 de marzo,Colo-Colo,Santiago,553,Atlético Mineiro,Belo Horizonte,852,-299,0,0,0:0,Santiago
2016,Fase de Grupos,15 de marzo,Independiente del Valle,Quito,2850,Melgar,Arequipa,2335,515,2,0,2:0,Sangolquí
2016,Fase de Grupos,16 de marzo,Atlético Mineiro,Belo Horizonte,852,Colo-Colo,Santiago,553,299,3,0,3:0,Belo Horizonte
2016,Fase de Grupos,6 de abril,Independiente del Valle,Quito,2850,Atlético Mineiro,Belo Horizonte,852,1998,3,2,3:2,Sangolquí
2016,Fase de Grupos,7 de abril,Melgar,Arequipa,2335,Colo-Colo,Santiago,553,1782,1,2,1:2,Arequipa
2016,Fase de Grupos,14 de abril,Atlético Mineiro,Belo Horizonte,852,Melgar,Arequipa,2335,-1483,4,0,4:0,Belo Horizonte
2016,Fase de Grupos,14 de abril,Colo-Colo,Santiago,553,Independiente del Valle,Quito,2850,-2297,0,0,0:0,Santiago
2016,Fase de Grupos,17 de febrero,Toluca,Toluca,2667,Grêmio,Porto Alegre,10,2657,2,0,2:0,Toluca
2016,Fase de Grupos,23 de febrero,Liga de Quito,Quito,2850,San Lorenzo,Buenos Aires,25,2825,2,0,2:0,Quito
2016,Fase de Grupos,2 de marzo,San Lorenzo,Buenos Aires,25,Toluca,Toluca,2667,-2642,1,1,1:1,Buenos Aires
2016,Fase de Grupos,2 de marzo,Grêmio,Porto Alegre,10,Liga de Quito,Quito,2850,-2840,4,0,4:0,Porto Alegre
2016,Fase de Grupos,9 de marzo,Grêmio,Porto Alegre,10,San Lorenzo,Buenos Aires,25,-15,1,1,1:1,Porto Alegre
2016,Fase de Grupos,10 de marzo,Liga de Quito,Quito,2850,Toluca,Toluca,2667,183,1,2,1:2,Quito
2016,Fase de Grupos,15 de marzo,San Lorenzo,Buenos Aires,25,Grêmio,Porto Alegre,10,15,1,1,1:1,Buenos Aires
2016,Fase de Grupos,5 de abril,Toluca,Toluca,2667,Liga de Quito,Quito,2850,-183,2,1,2:1,Toluca
2016,Fase de Grupos,12 de abril,Toluca,Toluca,2667,San Lorenzo,Buenos Aires,25,2642,2,1,2:1,Toluca
2016,Fase de Grupos,13 de abril,Liga de Quito,Quito,2850,Grêmio,Porto Alegre,10,2840,2,3,2:3,Quito
2016,Fase de Grupos,19 de abril,San Lorenzo,Buenos Aires,25,Liga de Quito,Quito,2850,-2825,1,1,1:1,Buenos Aires
2016,Fase de Grupos,19 de abril,Grêmio,Porto Alegre,10,Toluca,Toluca,2667,-2657,1,0,1:0,Porto Alegre
2016,Fase de Grupos,17 de febrero,Toluca,Toluca,2667,Grêmio,Porto Alegre,10,2657,2,0,2:0,Toluca
2016,Fase de Grupos,23 de febrero,Liga de Quito,Quito,2850,San Lorenzo,Buenos Aires,25,2825,2,0,2:0,Quito
2016,Fase de Grupos,2 de marzo,San Lorenzo,Buenos Aires,25,Toluca,Toluca,2667,-2642,1,1,1:1,Buenos Aires
2016,Fase de Grupos,2 de marzo,Grêmio,Porto Alegre,10,Liga de Quito,Quito,2850,-2840,4,0,4:0,Porto Alegre
2016,Fase de Grupos,9 de marzo,Grêmio,Porto Alegre,10,San Lorenzo,Buenos Aires,25,-15,1,1,1:1,Porto Alegre
2016,Fase de Grupos,10 de marzo,Liga de Quito,Quito,2850,Toluca,Toluca,2667,183,1,2,1:2,Quito
2016,Fase de Grupos,15 de marzo,San Lorenzo,Buenos Aires,25,Grêmio,Porto Alegre,10,15,1,1,1:1,Buenos Aires
2016,Fase de Grupos,5 de abril,Toluca,Toluca,2667,Liga de Quito,Quito,2850,-183,2,1,2:1,Toluca
2016,Fase de Grupos,12 de abril,Toluca,Toluca,2667,San Lorenzo,Buenos Aires,25,2642,2,1,2:1,Toluca
2016,Fase de Grupos,13 de abril,Liga de Quito,Quito,2850,Grêmio,Porto Alegre,10,2840,2,3,2:3,Quito
2016,Fase de Grupos,19 de abril,San Lorenzo,Buenos Aires,25,Liga de Quito,Quito,2850,-2825,1,1,1:1,Buenos Aires
2016,Fase de Grupos,19 de abril,Grêmio,Porto Alegre,10,Toluca,Toluca,2667,-2657,1,0,1:0,Porto Alegre
2016,Fase de Grupos,16 de febrero,Deportivo Táchira,San Cristóbal,825,Olimpia,Asunción,77,748,2,1,2:1,San Cristóbal
2016,Fase de Grupos,18 de febrero,Pumas UNAM,Ciudad de México,2240,Emelec,Guayaquil,9,2231,4,2,4:2,Ciudad de México
2016,Fase de Grupos,25 de febrero,Emelec,Guayaquil,9,Deportivo Táchira,San Cristóbal,825,-816,2,0,2:0,Portoviejo[11] [12]
2016,Fase de Grupos,1 de marzo,Olimpia,Asunción,77,Pumas UNAM,Ciudad de México,2240,-2163,0,2,0:2,Asunción
2016,Fase de Grupos,8 de marzo,Emelec,Guayaquil,9,Olimpia,Asunción,77,-68,2,2,2:2,Manta
2016,Fase de Grupos,9 de marzo,Deportivo Táchira,San Cristóbal,825,Pumas UNAM,Ciudad de México,2240,-1415,2,0,2:0,San Cristóbal
2016,Fase de Grupos,17 de marzo,Olimpia,Asunción,77,Emelec,Guayaquil,9,68,4,2,4:2,Asunción
2016,Fase de Grupos,17 de marzo,Pumas UNAM,Ciudad de México,2240,Deportivo Táchira,San Cristóbal,825,1415,4,1,4:1,Ciudad de México
2016,Fase de Grupos,5 de abril,Deportivo Táchira,San Cristóbal,825,Emelec,Guayaquil,9,816,1,0,1:0,San Cristóbal
2016,Fase de Grupos,6 de abril,Pumas UNAM,Ciudad de México,2240,Olimpia,Asunción,77,2163,4,1,4:1,Ciudad de México
2016,Fase de Grupos,13 de abril,Olimpia,Asunción,77,Deportivo Táchira,San Cristóbal,825,-748,4,0,4:0,Asunción
2016,Fase de Grupos,13 de abril,Emelec,Guayaquil,9,Pumas UNAM,Ciudad de México,2240,-2231,2,3,2:3,Manta
2016,Fase de Grupos,16 de febrero,Deportivo Táchira,San Cristóbal,825,Olimpia,Asunción,77,748,2,1,2:1,San Cristóbal
2016,Fase de Grupos,18 de febrero,Pumas UNAM,Ciudad de México,2240,Emelec,Guayaquil,9,2231,4,2,4:2,Ciudad de México
2016,Fase de Grupos,25 de febrero,Emelec,Guayaquil,9,Deportivo Táchira,San Cristóbal,825,-816,2,0,2:0,Portoviejo[11] [12]
2016,Fase de Grupos,1 de marzo,Olimpia,Asunción,77,Pumas UNAM,Ciudad de México,2240,-2163,0,2,0:2,Asunción
2016,Fase de Grupos,8 de marzo,Emelec,Guayaquil,9,Olimpia,Asunción,77,-68,2,2,2:2,Manta
2016,Fase de Grupos,9 de marzo,Deportivo Táchira,San Cristóbal,825,Pumas UNAM,Ciudad de México,2240,-1415,2,0,2:0,San Cristóbal
2016,Fase de Grupos,17 de marzo,Olimpia,Asunción,77,Emelec,Guayaquil,9,68,4,2,4:2,Asunción
2016,Fase de Grupos,17 de marzo,Pumas UNAM,Ciudad de México,2240,Deportivo Táchira,San Cristóbal,825,1415,4,1,4:1,Ciudad de México
2016,Fase de Grupos,5 de abril,Deportivo Táchira,San Cristóbal,825,Emelec,Guayaquil,9,816,1,0,1:0,San Cristóbal
2016,Fase de Grupos,6 de abril,Pumas UNAM,Ciudad de México,2240,Olimpia,Asunción,77,2163,4,1,4:1,Ciudad de México
2016,Fase de Grupos,13 de abril,Olimpia,Asunción,77,Deportivo Táchira,San Cristóbal,825,-748,4,0,4:0,Asunción
2016,Fase de Grupos,13 de abril,Emelec,Guayaquil,9,Pumas UNAM,Ciudad de México,2240,-2231,2,3,2:3,Manta
2016,Fase de Grupos,16 de febrero,Santa Fe,Bogotá,2640,Cerro Porteño,Asunción,77,2563,0,0,0:0,Bogotá
2016,Fase de Grupos,17 de febrero,Cobresal,El Salvador,2430,Corinthians,São Paulo,760,1670,0,1,0:1,El Salvador
2016,Fase de Grupos,25 de febrero,Cerro Porteño,Asunción,77,Cobresal,El Salvador,2430,-2353,2,1,2:1,Asunción
2016,Fase de Grupos,2 de marzo,Corinthians,São Paulo,760,Santa Fe,Bogotá,2640,-1880,1,0,1:0,São Paulo
2016,Fase de Grupos,9 de marzo,Cobresal,El Salvador,2430,Santa Fe,Bogotá,2640,-210,1,2,1:2,El Salvador
2016,Fase de Grupos,9 de marzo,Cerro Porteño,Asunción,77,Corinthians,São Paulo,760,-683,3,2,3:2,Asunción
2016,Fase de Grupos,15 de marzo,Santa Fe,Bogotá,2640,Cobresal,El Salvador,2430,210,3,0,3:0,Bogotá
2016,Fase de Grupos,16 de marzo,Corinthians,São Paulo,760,Cerro Porteño,Asunción,77,683,2,0,2:0,São Paulo
2016,Fase de Grupos,6 de abril,Santa Fe,Bogotá,2640,Corinthians,São Paulo,760,1880,1,1,1:1,Bogotá
2016,Fase de Grupos,13 de abril,Cobresal,El Salvador,2430,Cerro Porteño,Asunción,77,2353,2,0,2:0,El Salvador
2016,Fase de Grupos,20 de abril,Corinthians,São Paulo,760,Cobresal,El Salvador,2430,-1670,6,0,6:0,São Paulo
2016,Fase de Grupos,20 de abril,Cerro Porteño,Asunción,77,Santa Fe,Bogotá,2640,-2563,1,0,1:0,Asunción
2016,Fase de Grupos,16 de febrero,Santa Fe,Bogotá,2640,Cerro Porteño,Asunción,77,2563,0,0,0:0,Bogotá
2016,Fase de Grupos,17 de febrero,Cobresal,El Salvador,2430,Corinthians,São Paulo,760,1670,0,1,0:1,El Salvador
2016,Fase de Grupos,25 de febrero,Cerro Porteño,Asunción,77,Cobresal,El Salvador,2430,-2353,2,1,2:1,Asunción
2016,Fase de Grupos,2 de marzo,Corinthians,São Paulo,760,Santa Fe,Bogotá,2640,-1880,1,0,1:0,São Paulo
2016,Fase de Grupos,9 de marzo,Cobresal,El Salvador,2430,Santa Fe,Bogotá,2640,-210,1,2,1:2,El Salvador
2016,Fase de Grupos,9 de marzo,Cerro Porteño,Asunción,77,Corinthians,São Paulo,760,-683,3,2,3:2,Asunción
2016,Fase de Grupos,15 de marzo,Santa Fe,Bogotá,2640,Cobresal,El Salvador,2430,210,3,0,3:0,Bogotá
2016,Fase de Grupos,16 de marzo,Corinthians,São Paulo,760,Cerro Porteño,Asunción,77,683,2,0,2:0,São Paulo
2016,Fase de Grupos,6 de abril,Santa Fe,Bogotá,2640,Corinthians,São Paulo,760,1880,1,1,1:1,Bogotá
2016,Fase de Grupos,13 de abril,Cobresal,El Salvador,2430,Cerro Porteño,Asunción,77,2353,2,0,2:0,El Salvador
2016,Fase de Grupos,20 de abril,Corinthians,São Paulo,760,Cobresal,El Salvador,2430,-1670,6,0,6:0,São Paulo
2016,Fase de Grupos,20 de abril,Cerro Porteño,Asunción,77,Santa Fe,Bogotá,2640,-2563,1,0,1:0,Asunción
2016,Fase Final,"26 de abril de 2016, 19:30 (UTC-3)",Huracán,Buenos Aires,25,Atlético Nacional,Medellín,1495,-1470,0,0,0:0,Estadio Tomás Adolfo Ducó
2016,Fase Final,"3 de mayo de 2016, 19:45 (UTC-5)",Atlético Nacional,Medellín,1495,Huracán,Buenos Aires,25,1470,4,2,4:2 (1:1),Estadio Atanasio Girardot
2016,Fase Final,"27 de abril de 2016, 21:45 (UTC-3)",Grêmio,Porto Alegre,10,Rosario Central,Rosario,31,-21,0,1,0:1 (0:1),Arena do Grêmio
2016,Fase Final,"5 de mayo de 2016, 19:15 (UTC-3)",Rosario Central,Rosario,31,Grêmio,Porto Alegre,10,21,3,0,3:0 (2:0),Estadio Gigante de Arroyito
2016,Fase Final,"27 de abril de 2016, 19:30 (UTC-3)",Racing Club,Buenos Aires,25,Atlético Mineiro,Belo Horizonte,852,-827,0,0,0:0,Estadio Presidente Perón
2016,Fase Final,"4 de mayo de 2016, 21:45 (UTC-3)",Atlético Mineiro,Belo Horizonte,852,Racing Club,Buenos Aires,25,827,2,1,2:1 (1:1),Estadio Raimundo Sampaio
2016,Fase Final,"28 de abril de 2016, 21:45 (UTC-3)",São Paulo,São Paulo,760,Toluca,Toluca,2667,-1907,4,0,4:0 (2:0),Estadio Morumbi
2016,Fase Final,"4 de mayo de 2016, 21:45 (UTC-5)",Toluca,Toluca,2667,São Paulo,São Paulo,760,1907,3,1,3:1 (1:0),Estadio Nemesio Díez
2016,Fase Final,"26 de abril de 2016, 20:15 (UTC-4:30)",Deportivo Táchira,San Cristóbal,825,Pumas UNAM,Ciudad de México,2240,-1415,1,0,1:0 (0:0),Polideportivo de Pueblo Nuevo
2016,Fase Final,"3 de mayo de 2016, 21:45 (UTC-5)",Pumas UNAM,Ciudad de México,2240,Deportivo Táchira,San Cristóbal,825,1415,2,0,2:0 (1:0),Estadio Olímpico Universitario
2016,Fase Final,"28 de abril de 2016, 17:30 (UTC-5)",Independiente del Valle,Quito,2850,River Plate,Buenos Aires,25,2825,2,0,2:0 (0:0),Estadio Olímpico Atahualpa
2016,Fase Final,"4 de mayo de 2016, 19:15 (UTC-3)",River Plate,Buenos Aires,25,Independiente del Valle,Quito,2850,-2825,1,0,1:0 (0:0),Estadio Monumental
2016,Fase Final,"27 de abril de 2016, 21:45 (UTC-3)",Nacional,Montevideo,43,Corinthians,São Paulo,760,-717,0,0,0:0,Estadio Gran Parque Central
2016,Fase Final,"4 de mayo de 2016, 21:45 (UTC-3)",Corinthians,São Paulo,760,Nacional,Montevideo,43,717,2,2,2:2 (1:1),Arena Corinthians
2016,Fase Final,"28 de abril de 2016, 20:45 (UTC-4)",Cerro Porteño,Asunción,77,Boca Juniors,Buenos Aires,25,52,1,2,1:2 (0:1),Estadio Defensores del Chaco
2016,Fase Final,"5 de mayo de 2016, 21:45 (UTC-3)",Boca Juniors,Buenos Aires,25,Cerro Porteño,Asunción,77,-52,3,1,3:1 (1:1),Estadio La Bombonera
2016,Fase Final,"12 de mayo de 2016, 21:45 (UTC-3)",Rosario Central,Rosario,31,Atlético Nacional,Medellín,1495,-1464,1,0,1:0 (1:0),Estadio Gigante de Arroyito
2016,Fase Final,"19 de mayo de 2016, 20:45 (UTC-5)",Atlético Nacional,Medellín,1495,Rosario Central,Rosario,31,1464,3,1,3:1 (1:1),Estadio Atanasio Girardot
2016,Fase Final,"11 de mayo de 2016, 21:45 (UTC-3)",São Paulo,São Paulo,760,Atlético Mineiro,Belo Horizonte,852,-92,1,0,1:0 (0:0),Estadio Morumbi
2016,Fase Final,"18 de mayo de 2016, 21:45 (UTC-3)",Atlético Mineiro,Belo Horizonte,852,São Paulo,São Paulo,760,92,2,1,2:1 (2:1),Estadio Raimundo Sampaio
2016,Fase Final,"17 de mayo de 2016, 19:45 (UTC-5)",Independiente del Valle,Quito,2850,Pumas UNAM,Ciudad de México,2240,610,2,1,2:1 (1:0),Estadio Olímpico Atahualpa
2016,Fase Final,"24 de mayo de 2016, 19:45 (UTC-5)",Pumas UNAM,Ciudad de México,2240,Independiente del Valle,Quito,2850,-610,2,1,"2:1 (2:0)
(3:5 p.)",Estadio Olímpico Universitario
2016,Fase Final,"12 de mayo de 2016, 19:30 (UTC-3)",Nacional,Montevideo,43,Boca Juniors,Buenos Aires,25,18,1,1,1:1 (0:0),Estadio Gran Parque Central
2016,Fase Final,"19 de mayo de 2016, 20:15 (UTC-3)",Boca Juniors,Buenos Aires,25,Nacional,Montevideo,43,-18,1,1,"1:1 (0:1)
(4:3 p.)",Estadio La Bombonera
2016,Fase Final,"6 de julio de 2016, 21:45 (UTC-3)",São Paulo,São Paulo,760,Atlético Nacional,Medellín,1495,-735,0,2,0:2 (0:0),Estadio Morumbi
2016,Fase Final,"13 de julio de 2016, 19:45 (UTC-5)",Atlético Nacional,Medellín,1495,São Paulo,São Paulo,760,735,2,1,2:1 (1:1),Estadio Atanasio Girardot
